id;spkts;dpkts;sbytes;dbytes;sttl;dttl;sloss;dloss;swin;stcpb;dtcpb;dwin;tcprtt;synack;ackdat;smean;dmean;trans_depth;response_body_len;ct_srv_src;ct_state_ttl;ct_dst_ltm;ct_src_dport_ltm;ct_dst_sport_ltm;ct_dst_src_ltm;is_ftp_login;ct_ftp_cmd;ct_flw_http_mthd;ct_src_ltm;ct_srv_dst;is_sm_ips_ports;target
746;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;1;1;6;0;0;0;1;6;0;1
747;20;0;1040;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
748;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;1;1;6;0;0;0;1;6;0;1
749;20;0;1040;0;254;0;0;0;0;0;0;0;0;0;0;52;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
750;36;22;26282;1846;62;252;15;8;255;109265911;2223047250;255;0.032996;0.017366;0.01563;730;84;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
751;10;6;874;268;254;252;2;1;255;4102412471;4288214360;255;0.047684;0.026781;0.020903;87;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
752;10;8;694;354;254;252;2;1;255;868207725;4137362436;255;0.166486;0.0818;0.084686;69;44;1;0;2;1;1;1;1;1;0;0;1;1;1;0;1
753;10;8;784;1584;62;252;2;2;255;1759906638;2350087891;255;0.027453;0.015228;0.012225;78;198;1;375;1;1;1;1;1;1;0;0;1;1;1;0;1
754;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;7;0;0;0;2;6;0;1
755;8;8;364;724;62;252;1;2;255;1920059044;1535833934;255;0.076848;0.026589;0.050259;46;91;0;0;1;1;2;1;1;3;0;0;0;2;1;0;1
756;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;7;0;0;0;2;6;0;1
757;10;8;824;1418;62;252;2;2;255;1394706891;1570526573;255;0.067128;0.016666;0.050462;82;177;1;296;1;1;1;1;1;3;0;0;1;1;1;0;1
758;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;2;1;0;1
759;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;7;0;0;0;10;6;0;1
760;10;8;744;944;62;252;2;2;255;2643107585;2581994053;255;0.048141;0.020084;0.028057;74;118;1;75;1;1;1;1;1;1;0;0;1;1;1;0;1
761;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;7;0;0;0;10;6;0;1
762;22;22;1190;1644;62;252;7;9;255;1671334121;2136853856;255;0.056823;0.020822;0.036001;54;75;0;0;1;1;2;1;1;2;1;1;0;2;1;0;1
763;10;8;824;1384;62;252;2;2;255;1724432917;2962235977;255;0.042727;0.028425;0.014302;82;173;1;282;1;1;1;1;1;1;0;0;1;1;1;0;1
764;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;7;0;0;0;10;6;0;1
765;28;0;3024;0;254;0;0;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
766;28;0;3024;0;254;0;0;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
767;28;0;3024;0;254;0;0;0;0;0;0;0;0;0;0;108;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
768;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;7;0;0;0;2;6;0;1
769;36;22;25146;1724;62;252;15;8;255;4236790854;3183178339;255;0.034954;0.026438;0.008516;699;78;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
770;10;6;1246;268;254;252;2;1;255;1902566689;4014058197;255;0.032841;0.021823;0.011018;125;45;1;0;9;1;1;3;1;1;0;0;1;3;1;0;1
771;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;7;0;0;0;2;6;0;1
772;10;8;564;354;254;252;2;1;255;1732932981;2821139878;255;0.06189;0.037135;0.024755;56;44;0;0;1;1;3;1;1;10;0;0;0;3;1;0;1
773;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;11;4;0;1
774;10;6;2550;268;254;252;2;1;255;3705580147;2153837694;255;0.112992;0.05968;0.053312;255;45;1;0;10;1;2;3;1;10;0;0;1;3;9;0;1
775;20;14;2032;622;254;252;4;1;255;1045111448;485397762;255;0.118041;0.060609;0.057432;102;44;1;0;4;1;1;1;1;3;0;0;2;1;3;0;1
776;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;11;4;0;1
777;10;6;502;268;254;252;2;1;255;3688815641;1470530989;255;0.105298;0.067568;0.03773;50;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
778;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;11;4;0;1
779;10;6;578;268;254;252;2;1;255;172968558;2068472436;255;0.077155;0.036652;0.040503;58;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
780;22;22;1186;1602;62;252;7;9;255;3182323027;3647175709;255;0.087444;0.047985;0.039459;54;73;0;0;1;1;3;1;1;2;1;1;0;2;1;0;1
781;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;11;4;0;1
782;10;6;488;268;254;252;2;1;255;143611270;1941705213;255;0.309374;0.196699;0.112675;49;45;0;0;5;1;1;1;1;4;0;0;0;1;4;0;1
783;2;0;224;0;254;0;0;0;0;0;0;0;0;0;0;112;0;0;0;7;2;2;1;1;2;0;0;0;3;2;0;1
784;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
785;10;6;566;268;254;252;2;1;255;2551071583;2107327072;255;0.151968;0.092265;0.059703;57;45;1;0;5;1;1;1;1;4;0;0;1;1;4;0;1
786;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
787;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;2;0;1
788;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
789;10;6;546;268;254;252;2;1;255;1467191071;1501019528;255;0.207137;0.05687;0.150267;55;45;0;0;3;1;2;2;1;3;0;0;0;2;3;0;1
790;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
791;10;8;564;354;254;252;2;1;255;713560228;959599584;255;0.417609;0.191406;0.226203;56;44;0;0;1;1;2;1;1;1;0;0;0;2;5;0;1
792;24;22;1244;1608;62;252;7;9;255;3254411315;1054859663;255;0.121915;0.057533;0.064382;52;73;0;0;1;1;2;1;1;2;1;1;0;3;1;0;1
793;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
794;10;8;546;354;254;252;2;1;255;416092099;2003928637;255;0.154718;0.08606;0.068658;55;44;0;0;9;1;1;1;1;6;0;0;0;2;6;0;1
795;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
796;10;6;546;268;254;252;2;1;255;2721662059;3020139847;255;0.239857;0.182778;0.057079;55;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
797;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
798;10;6;546;268;254;252;2;1;255;216066057;557234488;255;0.120329;0.064734;0.055595;55;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
799;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;10;4;0;1
800;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;1
801;50;24;41257;1838;62;252;22;8;255;341151664;1257167305;255;0.093509;0.064093;0.029416;825;77;0;0;1;1;1;1;1;1;0;0;0;3;1;0;1
802;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;1;1;1;4;0;0;0;1;4;0;1
803;10;6;546;268;254;252;2;1;255;718134950;1980796855;255;0.18625;0.079965;0.106285;55;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
804;10;8;546;354;254;252;2;1;255;188208382;3542175895;255;0.127863;0.067303;0.06056;55;44;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
805;10;6;546;268;254;252;2;1;255;1965764569;1370647605;255;0.140302;0.07286;0.067442;55;45;0;0;7;1;2;2;1;7;0;0;0;2;7;0;1
806;10;8;546;354;254;252;2;1;255;1495858205;2994464184;255;0.122726;0.071563;0.051163;55;44;0;0;7;1;2;2;1;7;0;0;0;3;7;0;1
807;10;6;964;268;254;252;2;1;255;446672354;3538503304;255;0.06813;0.014487;0.053643;96;45;1;0;1;1;1;1;1;1;0;0;1;1;3;0;1
808;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;1;1;0;1
809;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;2;1;1;4;0;0;0;2;3;0;1
810;10;6;956;268;254;252;2;1;255;2452863364;2859875520;255;0.069545;0.02048;0.049065;96;45;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
811;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;2;1;1;4;0;0;0;2;3;0;1
812;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;2;1;1;4;0;0;0;2;3;0;1
813;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
814;10;8;1094;354;254;252;2;1;255;124271357;711228377;255;0.153604;0.082097;0.071507;109;44;1;0;1;1;2;1;1;1;0;0;1;2;1;0;1
815;12;26;870;28312;62;252;2;11;255;2950454823;3555019045;255;0.058787;0.007879;0.050908;73;1089;1;13390;1;1;1;1;1;1;0;0;1;1;1;0;1
816;52;24;45569;1882;254;252;23;8;255;3351184374;1855602343;255;0.052522;0.006533;0.045989;876;78;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
817;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;11;4;0;1
818;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;1;0;1
819;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;11;4;0;1
820;24;20;6379;1694;62;252;9;8;255;2751465580;2144774759;255;0.070925;0.029236;0.041689;266;85;0;0;1;1;2;1;1;1;0;0;0;3;1;0;1
821;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;11;4;0;1
822;46;236;2314;308456;254;252;2;116;255;3840933853;1541394341;255;0.206742;0.108835;0.097907;50;1307;1;149237;1;1;1;1;1;1;0;0;1;1;1;0;1
823;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;11;4;0;1
824;10;6;1460;268;254;252;2;1;255;3776104972;4282011299;255;0.136269;0.075146;0.061123;146;45;0;0;6;1;1;1;1;5;0;0;0;1;5;0;1
825;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;2;2;4;0;0;0;11;4;0;1
826;10;6;2062;268;254;252;2;1;255;1964404802;953969827;255;0.207562;0.13847;0.069092;206;45;0;0;2;1;1;1;1;3;0;0;0;1;2;0;1
827;10;6;1524;268;254;252;2;1;255;4248140362;2928049309;255;0.197419;0.059325;0.138094;152;45;0;0;6;1;1;1;1;5;0;0;0;1;5;0;1
828;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;1;1;4;0;0;0;2;4;0;1
829;10;6;1844;268;254;252;2;1;255;183220784;2880800026;255;0.191137;0.091035;0.100102;184;45;0;0;3;1;1;1;1;2;0;0;0;3;2;0;1
830;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;1;1;4;0;0;0;2;4;0;1
831;10;6;718;268;254;252;2;1;255;3748616110;2682093330;255;0.152146;0.081136;0.07101;72;45;0;0;4;1;1;1;1;4;0;0;0;1;4;0;1
832;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;1;1;4;0;0;0;2;4;0;1
833;10;8;1294;354;254;252;2;1;255;1013016513;1307520993;255;0.164327;0.090479;0.073848;129;44;0;0;4;1;1;1;1;4;0;0;0;1;4;0;1
834;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;4;2;2;1;1;4;0;0;0;2;4;0;1
835;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;4;2;1;1;1;1;0;0;0;1;1;0;1
836;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;6;5;0;1
837;10;6;2062;268;254;252;2;1;255;707442937;4032106574;255;0.183764;0.097936;0.085828;206;45;0;0;4;1;1;1;1;3;0;0;0;1;3;0;1
838;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;6;5;0;1
839;10;6;2292;268;254;252;2;1;255;317135121;3994413583;255;0.169301;0.062683;0.106618;229;45;0;0;6;1;1;1;1;5;0;0;0;1;5;0;1
840;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;6;5;0;1
841;46;24;39304;1974;62;252;20;8;255;1030279308;789581536;255;0.167546;0.082255;0.085291;854;82;0;0;1;1;2;1;1;4;0;0;0;2;1;0;1
842;10;8;550;354;254;252;2;1;255;153749177;2872356542;255;0.199608;0.132603;0.067005;55;44;0;0;4;1;1;1;1;2;0;0;0;1;2;0;1
843;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;6;5;0;1
844;10;6;622;268;254;252;2;1;255;3373552375;1585484148;255;0.221012;0.149195;0.071817;62;45;0;0;4;1;2;2;2;4;0;0;0;2;4;0;1
845;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;1;1;1;5;0;0;0;6;5;0;1
846;10;6;622;268;254;252;2;1;255;3373552375;1585484148;255;0.221012;0.149195;0.071817;62;45;0;0;4;1;2;2;2;4;0;0;0;2;4;0;1
847;80;16;96806;698;254;252;37;1;255;87408853;525499210;255;0.274594;0.194452;0.080142;1210;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
848;10;6;2062;268;254;252;2;1;255;2049892311;3544047251;255;0.141628;0.090476;0.051152;206;45;0;0;6;1;2;2;1;6;0;0;0;2;7;0;1
849;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;1
850;14;6;6830;268;254;252;4;1;255;695991683;2897607389;255;0.134237;0.074238;0.059999;488;45;0;0;6;1;2;1;1;6;0;0;0;1;7;0;1
851;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;1
852;12;8;1206;752;254;252;3;2;255;874502595;1887497860;255;0.150818;0.084486;0.066332;101;94;0;0;5;1;1;1;1;5;0;0;0;1;5;0;1
853;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;1
854;10;6;910;268;254;252;2;1;255;1009315072;3283516264;255;0.179538;0.103277;0.076261;91;45;0;0;5;1;1;1;1;5;0;0;0;1;5;0;1
855;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;1
856;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;1
857;12;8;1270;718;254;252;3;2;255;2615553385;2615880039;255;0.267578;0.119447;0.148131;106;90;0;0;5;1;2;2;2;5;0;0;0;2;5;0;1
858;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;1
859;12;8;1112;734;254;252;3;2;255;2294725744;3130111740;255;0.198265;0.07168;0.126585;93;92;0;0;2;1;1;1;1;2;0;0;0;1;2;0;1
860;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;3;5;0;1
861;10;8;746;354;254;252;2;1;255;461818752;4090296488;255;0.175336;0.099771;0.075565;75;44;1;0;1;1;1;1;1;1;0;0;1;1;1;0;1
862;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;1
863;12;10;1168;860;254;252;3;2;255;3239871836;3672992424;255;0.1636;0.081554;0.082046;97;86;0;0;4;1;1;1;1;3;0;0;0;1;3;0;1
864;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;1
865;12;10;3058;812;254;252;3;2;255;986300555;1147266268;255;0.209282;0.129492;0.07979;255;81;0;0;3;1;1;1;1;3;0;0;0;1;3;0;1
866;12;8;1230;706;254;252;3;2;255;2100371008;3992890370;255;0.177709;0.107894;0.069815;103;88;0;0;4;1;1;1;1;2;0;0;0;3;2;0;1
867;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;1
868;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;4;2;2;1;1;1;0;0;0;3;1;0;1
869;12;8;1046;712;254;252;3;2;255;2007350869;2349225611;255;0.166013;0.120075;0.045938;87;89;0;0;5;1;1;1;1;2;0;0;0;2;2;0;1
870;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;1
871;10;8;564;354;254;252;2;1;255;2864051007;140577157;255;0.152934;0.075484;0.07745;56;44;0;0;3;1;2;1;1;2;0;0;0;2;1;0;1
872;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;1
873;12;8;3060;732;254;252;3;2;255;1886353066;1873119420;255;0.158346;0.071084;0.087262;255;92;0;0;3;1;1;1;1;3;0;0;0;1;3;0;1
874;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;11;6;0;1
875;10;10;834;1090;62;252;2;2;255;2040571452;3374864043;255;0.182402;0.08646;0.095942;83;109;1;82;2;1;2;1;1;1;0;0;1;1;1;0;1
876;12;10;1074;826;254;252;3;2;255;1257647060;3542722893;255;0.284762;0.155356;0.129406;90;83;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
877;160;42;187370;2788;62;252;77;8;255;3802059036;4111350272;255;0.172609;0.073466;0.099143;1171;66;0;0;1;1;9;1;1;1;0;0;0;1;1;0;1
878;24;10;23576;440;254;252;9;1;255;2480568933;2212375296;255;0.133409;0.072615;0.060794;982;44;0;0;5;1;1;1;1;2;0;0;0;4;2;0;1
879;10;8;910;354;254;252;2;1;255;1284652860;1467139400;255;0.267327;0.142674;0.124653;91;44;0;0;1;1;1;1;1;1;0;0;0;1;2;0;1
880;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;1
881;10;8;1294;354;254;252;2;1;255;2738086951;1977169622;255;0.282778;0.147139;0.135639;129;44;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
882;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;1
883;14;26;976;24944;62;252;2;10;255;3357100167;3521968650;255;0.293111;0.169416;0.123695;70;959;1;0;3;1;3;2;1;1;0;0;1;2;1;0;1
884;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;1
885;10;8;564;354;254;252;2;1;255;3900346572;3154403465;255;0.24692;0.131582;0.115338;56;44;0;0;1;1;3;1;1;2;0;0;0;1;3;0;1
886;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;1
887;12;8;982;706;254;252;3;2;255;3011721400;1720409983;255;0.307792;0.145976;0.161816;82;88;0;0;6;1;1;1;1;4;0;0;0;3;4;0;1
888;12;8;1144;736;254;252;3;2;255;2987718209;3422972239;255;0.154876;0.085297;0.069579;95;92;0;0;5;1;1;1;1;2;0;0;0;2;2;0;1
889;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;1
890;12;10;1326;824;254;252;3;2;255;3158242287;3409292863;255;0.193201;0.105597;0.087604;111;82;0;0;5;1;1;1;1;2;0;0;0;3;2;0;1
891;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;2;2;2;6;0;0;0;10;6;0;1
892;2;0;1524;0;254;0;0;0;0;0;0;0;0;0;0;762;0;0;0;3;2;2;1;1;1;0;0;0;1;3;0;1
893;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;3;2;2;6;0;0;0;2;6;0;1
894;12;10;1072;848;254;252;3;2;255;2345209699;3454467753;255;0.247533;0.112369;0.135164;89;85;0;0;1;1;1;1;1;1;0;0;0;1;2;0;1
895;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;3;2;2;6;0;0;0;2;6;0;1
896;10;8;564;354;254;252;2;1;255;4019943320;2584635337;255;0.233901;0.092982;0.140919;56;44;0;0;2;1;2;1;1;1;0;0;0;1;3;0;1
897;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;6;2;3;2;2;6;0;0;0;2;6;0;1
898;36;96;1664;103410;62;252;7;44;255;284441641;2950422378;255;0.341105;0.196226;0.144879;46;1077;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1
899;20;8;17434;354;254;252;7;1;255;2974669143;4221373736;255;0.175341;0.083642;0.091699;872;44;1;0;2;1;1;2;1;1;0;0;1;2;1;0;1
900;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;11;5;0;1
901;10;10;830;1032;62;252;2;2;255;1880296127;3734541162;255;0.230477;0.128654;0.101823;83;103;1;55;1;1;2;1;1;1;0;0;1;2;1;0;1
902;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;1;2;1;1;1;1;0;0;0;1;3;0;1
903;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;1;1;5;0;0;0;9;5;0;1
904;10;8;564;354;254;252;2;1;255;2051178743;1195153562;255;0.179861;0.085944;0.093917;56;44;0;0;3;1;1;1;1;1;0;0;0;3;2;0;1
905;10;8;453;422;254;252;2;2;255;3109462116;2147682259;255;0.162926;0.063745;0.099181;45;53;0;0;2;1;1;1;1;1;0;0;0;2;1;0;1
906;22;12;17762;900;254;252;7;1;255;400202944;216341483;255;0.122739;0.078245;0.044494;807;75;0;0;3;1;2;2;2;2;0;0;0;3;2;0;1
907;12;10;1036;838;254;252;3;2;255;1942773350;3449784365;255;0.130083;0.058282;0.071801;86;84;0;0;4;1;1;1;1;2;0;0;0;2;2;0;1
908;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;1
909;12;10;1144;806;254;252;3;2;255;2520209205;311707549;255;0.193096;0.089147;0.103949;95;81;0;0;4;1;1;1;1;1;0;0;0;1;1;0;1
910;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;1
911;8;10;364;3754;62;252;1;3;255;3659316609;1348444867;255;0.166275;0.061806;0.104469;46;375;0;0;1;1;2;1;1;2;0;0;0;3;1;0;1
912;12;10;1046;848;254;252;3;2;255;2337269763;2596244558;255;0.194395;0.055931;0.138464;87;85;0;0;5;1;1;1;1;3;0;0;0;1;3;0;1
913;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;1
914;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;2;5;0;1
915;12;8;1494;752;254;252;3;2;255;735374373;1448824842;255;0.277004;0.137506;0.139498;125;94;0;0;2;1;1;1;1;2;0;0;0;1;2;0;1
916;10;12;828;8756;62;252;2;4;255;1332989040;1287786791;255;0.174317;0.108594;0.065723;83;730;1;3877;1;1;2;1;1;1;0;0;1;1;1;0;1
917;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;3;2;2;2;2;3;0;0;0;11;3;0;1
918;12;10;1494;798;254;252;3;2;255;3095285858;2605116502;255;0.199934;0.0901;0.109834;125;80;0;0;5;1;1;1;1;4;0;0;0;1;4;0;1
919;12;14;1320;6248;62;252;3;4;255;3553891739;3851317367;255;0.276876;0.134889;0.141987;110;446;1;501;1;1;1;1;1;2;0;0;1;1;1;0;1
920;12;10;994;840;254;252;3;2;255;3890350016;3851185658;255;0.173005;0.094078;0.078927;83;84;0;0;2;1;2;1;1;2;0;0;0;1;2;0;1
921;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;1
922;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;2;1;1;2;0;0;0;3;1;0;1
923;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;1
924;2;0;168;0;254;0;0;0;0;0;0;0;0;0;0;84;0;0;0;2;2;1;1;1;1;0;0;0;2;1;0;1
925;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;1
926;10;8;564;354;254;252;2;1;255;3251465469;3775021568;255;0.158892;0.096913;0.061979;56;44;0;0;3;1;1;1;1;1;0;0;0;1;2;0;1
927;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;1
928;10;8;806;354;254;252;2;1;255;3825217783;2126286376;255;0.242282;0.093093;0.149189;81;44;1;0;2;1;1;1;1;1;0;0;1;2;1;0;1
929;2;0;200;0;254;0;0;0;0;0;0;0;0;0;0;100;0;0;0;5;2;2;2;2;5;0;0;0;12;5;0;1
930;10;10;864;1666;254;252;2;2;255;1949506903;537314298;255;0.282083;0.135955;0.146128;86;167;1;382;2;1;1;1;1;1;0;0;1;1;1;0;1
931;36;12;34710;876;254;252;15;2;255;1465965110;1805170591;255;0.215129;0.108246;0.106883;964;73;0;0;1;1;2;1;1;1;0;0;0;1;1;0;1
